Year;Pollution_display;Total_a;Total_b;Total_c
5428;0;106;0;0
5429;0;111;0;0
5430;0;109;0;0
5431;0;109;0;0
5432;0;109;0;1
5433;1;108;1;0
5434;0;117;0;0
5435;0;119;0;0
5436;0;120;0;0
5437;0;120;0;0
5438;0;119;0;1
5439;0;119;0;0
5440;0;119;0;0
5441;0;120;0;0
5442;0;120;0;0
5443;0;118;0;0
5444;1;118;1;1
5445;0;119;0;1
5446;0;120;0;0
5447;0;120;0;0
5448;0;119;0;1
5449;0;115;0;0
5450;0;117;0;0
5451;0;115;0;1
5452;0;120;0;0
5453;0;118;0;0
5454;0;118;0;0
5455;0;117;0;0
5456;0;120;0;0
5457;0;115;0;0
5458;0;118;0;0
5459;0;115;0;0
5460;0;116;0;0
5461;0;110;0;0
5462;0;110;0;0
5463;0;105;0;0
5464;0;105;0;0
5465;0;99;0;0
5466;0;97;0;0
5467;1;114;1;0
5468;1;116;1;0
5469;0;119;0;1
5470;0;120;0;0
5471;0;119;0;1
5472;0;115;0;0
5473;0;117;0;0
5474;0;116;0;0
5475;0;120;0;0
5476;0;120;0;0
5477;0;120;0;0
5478;0;120;0;0
5479;0;119;0;0
5480;0;120;0;0
5481;0;120;0;0
5482;0;115;0;1
5483;0;120;0;0
5484;0;118;0;0
5485;0;118;0;1
5486;0;113;0;0
5487;0;101;0;1
5488;0;95;0;0
5489;0;98;0;1
5490;0;102;0;1
5491;0;113;0;2
5492;0;107;0;3
5493;1;103;1;4
5494;1;111;1;5
5495;1;108;1;6
5496;0;109;0;6
5497;0;120;0;0
5498;0;120;0;0
5499;0;119;0;0
5500;0;120;0;0
5501;0;119;0;0
5502;0;112;0;0
5503;0;120;0;0
5504;0;120;0;0
5505;0;120;0;0
5506;0;119;0;0
5507;0;120;0;0
5508;0;120;0;0
5509;0;120;0;0
5510;0;119;0;0
5511;0;120;0;0
5512;0;114;0;0
5513;0;115;0;0
5514;0;105;0;0
5515;0;107;0;0
5516;0;105;0;0
5517;0;108;0;0
5518;0;109;0;0
5519;0;118;0;0
5520;0;113;0;0
5521;0;101;0;0
5522;0;116;0;0
5523;0;113;0;0
5524;0;108;0;0
5525;0;109;0;0
5526;0;113;0;0
5527;0;111;0;0
5528;0;111;0;0
5529;0;113;0;0
5530;0;107;0;0
5531;0;104;0;1
5532;1;101;1;1
5533;0;113;0;2
5534;0;117;0;1
5535;0;119;0;0
5536;0;118;0;0
5537;0;120;0;0
5538;0;119;0;0
5539;0;116;0;1
5540;0;119;0;1
5541;0;120;0;0
5542;0;120;0;0
5543;0;120;0;0
5544;0;120;0;0
5545;0;119;0;0
5546;0;114;0;0
5547;0;120;0;0
5548;0;119;0;0
5549;0;119;0;0
5550;0;108;0;0
5551;0;110;0;0
5552;0;103;0;0
5553;0;100;0;1
5554;0;102;0;1
5555;0;106;0;1
5556;1;119;1;0
5557;0;115;0;0
5558;0;114;0;0
5559;0;119;0;1
5560;0;119;0;0
5561;0;117;0;0
5562;0;120;0;0
5563;0;120;0;0
5564;0;119;0;0
5565;0;120;0;0
5566;0;118;0;2
5567;0;119;0;0
5568;0;119;0;0
5569;0;120;0;0
5570;0;119;0;0
5571;0;119;0;0
5572;0;119;0;0
5573;0;115;0;0
5574;0;104;0;0
5575;0;101;0;0
5576;0;102;0;0
5577;0;96;0;0
5578;0;93;0;0
5579;0;109;0;0
5580;0;117;0;1
5581;0;119;0;0
5582;0;111;0;0
5583;0;117;0;0
5584;0;111;0;0
5585;1;107;1;0
5586;1;111;1;0
5587;0;115;0;0
5588;0;119;0;0
5589;0;120;0;0
5590;0;118;0;0
5591;0;118;0;0
5592;0;119;0;0
5593;0;118;0;0
5594;0;119;0;0
5595;0;119;0;0
5596;0;119;0;0
5597;0;116;0;0
5598;0;117;0;0
5599;0;120;0;0
5600;0;119;0;0
5601;0;120;0;0
5602;0;118;0;0
5603;0;114;0;0
5604;0;111;0;1
5605;0;109;0;1
5606;0;109;0;0
5607;0;104;0;0
5608;0;112;0;0
5609;0;109;0;0
5610;0;117;0;0
5611;0;106;0;0
5612;0;119;0;0
5613;0;114;0;1
5614;0;107;0;1
5615;0;108;0;0
5616;0;107;0;0
5617;0;106;0;1
5618;0;110;0;0
5619;0;117;0;0
5620;0;117;0;0
5621;0;112;0;0
5622;0;110;0;0
5623;0;105;0;0
5624;0;106;0;0
5625;0;105;0;0
5626;0;116;0;0
5627;0;104;0;1
5628;0;106;0;0
5629;0;116;0;0
5630;0;117;0;0
5631;1;110;1;0
5632;1;104;1;0
5633;1;113;1;1
5634;1;117;1;1
5635;2;110;2;1
5636;3;111;3;1
5637;3;113;3;1
5638;3;110;3;2
5639;3;111;3;2
5640;3;111;3;4
5641;2;110;2;3
5642;2;115;2;3
5643;2;114;2;3
5644;3;114;3;1
5645;2;114;2;1
5646;2;113;2;1
5647;2;117;2;1
5648;3;116;3;1
5649;2;116;2;1
5650;2;113;2;1
5651;2;116;2;0
5652;2;117;2;0
5653;2;118;2;0
5654;2;117;2;0
5655;2;116;2;0
5656;2;113;2;0
5657;2;117;2;1
5658;2;112;2;2
5659;1;114;1;3
5660;1;115;1;3
5661;1;116;1;3
5662;0;116;0;3
5663;0;120;0;0
5664;0;120;0;0
5665;0;118;0;0
5666;0;120;0;0
5667;0;119;0;0
5668;0;120;0;0
5669;0;120;0;0
5670;0;120;0;0
5671;0;119;0;0
5672;0;120;0;0
5673;0;117;0;0
5674;0;120;0;0
5675;0;120;0;0
5676;0;119;0;0
5677;0;118;0;2
5678;0;115;0;0
5679;0;110;0;0
5680;0;108;0;1
5681;0;110;0;0
5682;0;107;0;0
5683;0;108;0;0
5684;0;111;0;0
5685;1;110;1;0
5686;0;118;0;0
5687;0;120;0;0
5688;0;120;0;0
5689;0;118;0;0
5690;0;120;0;0
5691;0;116;0;0
5692;0;120;0;0
5693;1;115;1;0
5694;0;120;0;0
5695;0;120;0;0
5696;0;119;0;0
5697;0;119;0;0
5698;0;118;0;0
5699;0;120;0;0
5700;0;119;0;0
5701;0;119;0;0
5702;0;120;0;0
5703;0;118;0;0
5704;1;118;1;0
5705;0;116;0;0
5706;0;120;0;0
5707;0;119;0;0
5708;0;120;0;0
5709;0;120;0;0
5710;0;120;0;0
5711;0;117;0;1
5712;0;120;0;0
5713;0;119;0;1
5714;0;117;0;0
5715;0;120;0;0
5716;0;119;0;0
5717;0;120;0;0
5718;0;120;0;0
5719;0;117;0;0
5720;0;117;0;0
5721;0;115;0;1
5722;0;113;0;0
5723;0;98;0;0
5724;1;96;1;0
5725;1;99;1;0
5726;1;99;1;0
5727;1;115;1;0
5728;0;120;0;0
5729;0;118;0;1
5730;0;118;0;0
5731;0;120;0;0
5732;0;120;0;0
5733;0;114;0;0
5734;0;119;0;0
5735;0;119;0;0
5736;0;119;0;1
5737;1;114;1;0
5738;0;119;0;0
5739;0;118;0;0
5740;0;120;0;0
5741;0;114;0;0
5742;0;115;0;0
5743;0;120;0;0
5744;0;120;0;0
5745;0;116;0;0
5746;0;117;0;0
5747;0;120;0;0
5748;0;120;0;0
5749;0;119;0;0
5750;0;117;0;0
5751;0;115;0;0
5752;1;119;1;0
5753;0;120;0;0
5754;0;119;0;0
5755;0;117;0;0
5756;0;118;0;0
5757;0;120;0;0
5758;0;119;0;0
5759;0;118;0;0
5760;0;113;0;0
5761;0;118;0;0
5762;0;120;0;0
5763;0;118;0;0
5764;0;119;0;0
5765;0;120;0;0
5766;0;119;0;0
5767;0;117;0;0
5768;0;116;0;0
5769;0;108;0;0
5770;0;109;0;0
5771;0;113;0;0
5772;0;107;0;0
5773;0;103;0;1
5774;0;108;0;0
5775;0;107;0;0
5776;0;119;0;0
5777;0;111;0;0
5778;0;116;0;0
5779;0;111;0;0
5780;0;111;0;0
5781;0;109;0;0
5782;0;110;0;0
5783;0;107;0;0
5784;0;101;0;0
5785;0;114;0;0
5786;1;108;1;0
5787;1;113;1;0
5788;1;116;1;0
5789;0;119;0;0
5790;0;115;0;0
5791;0;119;0;1
5792;0;117;0;0
5793;1;119;1;0
5794;0;120;0;0
5795;1;118;1;0
5796;1;119;1;0
5797;0;119;0;0
5798;0;118;0;0
5799;0;115;0;0
5800;0;120;0;0
5801;0;120;0;0
5802;0;120;0;0
5803;0;119;0;0
5804;0;116;0;0
5805;0;120;0;0
5806;0;120;0;0
5807;1;117;1;1
5808;0;118;0;2
5809;0;118;0;0
5810;0;118;0;0
5811;0;118;0;0
5812;0;118;0;0
5813;0;117;0;0
5814;2;116;2;0
5815;2;116;2;0
5816;2;118;2;0
5817;3;117;3;0
5818;3;114;3;0
5819;3;116;3;0
5820;3;115;3;0
5821;3;115;3;0
5822;2;118;2;0
5823;2;118;2;0
5824;3;116;3;0
5825;2;116;2;0
5826;1;119;1;0
5827;0;120;0;0
5828;0;118;0;0
5829;0;120;0;0
5830;0;117;0;0
5831;0;117;0;0
5832;0;120;0;0
5833;1;115;1;0
5834;0;120;0;0
5835;0;117;0;0
5836;0;119;0;1
5837;0;119;0;0
5838;0;120;0;0
5839;0;120;0;0
5840;0;120;0;0
5841;0;119;0;0
5842;0;119;0;0
5843;0;120;0;0
5844;0;119;0;0
5845;0;118;0;0
5846;0;115;0;0
5847;1;119;1;0
5848;0;119;0;1
5849;1;117;1;0
5850;1;118;1;0
5851;0;116;0;0
5852;0;119;0;0
5853;0;116;0;0
5854;0;120;0;0
5855;1;119;1;0
5856;0;120;0;0
5857;0;120;0;0
5858;0;120;0;0
5859;0;120;0;0
5860;0;120;0;0
5861;0;116;0;0
5862;1;118;1;0
5863;1;118;1;0
5864;1;117;1;0
5865;0;115;0;0
5866;0;119;0;0
5867;1;117;1;0
5868;1;117;1;0
5869;0;120;0;0
5870;0;118;0;0
5871;0;119;0;0
5872;0;114;0;0
5873;0;120;0;0
5874;1;119;1;0
5875;0;120;0;0
5876;0;120;0;0
5877;0;120;0;0
5878;0;120;0;0
5879;0;118;0;0
5880;2;116;2;0
5881;2;116;2;0
5882;2;116;2;0
5883;2;116;2;0
5884;2;118;2;0
5885;3;117;3;0
5886;3;115;3;0
5887;3;115;3;0
5888;5;114;5;0
5889;5;114;5;0
5890;6;114;6;0
5891;5;114;5;0
5892;7;112;7;0
5893;7;113;7;0
5894;8;111;8;0
5895;10;109;10;0
5896;8;110;8;1
5897;9;109;9;1
5898;10;107;10;1
5899;10;109;9;1
5900;11;108;11;1
5901;12;106;11;1
5902;12;108;11;1
5903;15;102;14;1
5904;16;99;15;3
5905;17;99;16;3
5906;19;97;18;4
5907;16;98;15;2
5908;13;105;12;2
5909;11;104;10;2
5910;11;104;10;3
5911;13;104;12;4
5912;12;101;11;4
5913;11;102;10;5
5914;9;103;8;5
5915;9;104;9;4
5916;8;102;8;6
5917;10;103;10;5
5918;12;99;11;6
5919;11;96;10;4
5920;10;99;9;5
5921;11;103;10;4
5922;11;100;10;4
5923;10;105;9;5
5924;8;103;8;4
5925;9;101;9;5
5926;7;104;7;7
5927;9;104;9;6
5928;11;98;11;7
5929;10;103;9;6
5930;7;105;7;6
5931;10;98;10;5
5932;10;101;9;5
5933;9;97;9;4
5934;9;99;8;5
5935;8;98;8;5
5936;8;98;8;5
5937;9;99;9;2
5938;9;103;8;2
5939;5;103;5;3
5940;6;109;6;3
5941;6;109;6;1
5942;5;109;5;3
5943;4;110;4;4
5944;3;111;3;6
5945;4;109;4;6
5946;5;106;5;6
5947;5;106;5;5
5948;6;101;6;6
5949;3;107;3;5
5950;3;110;3;6
5951;4;107;4;6
5952;7;100;7;8
5953;8;103;8;6
5954;9;104;9;5
5955;7;102;7;4
5956;7;106;7;3
5957;9;108;9;3
5958;9;105;9;4
5959;8;105;8;4
5960;9;103;9;4
5961;10;104;10;4
5962;13;104;12;4
5963;11;103;10;3
5964;9;109;8;2
5965;10;106;10;1
5966;12;107;11;0
5967;14;103;13;0
5968;15;103;14;0
5969;17;102;16;0
5970;19;98;18;0
5971;21;99;20;0
5972;22;95;21;0
5973;24;96;22;0
5974;26;96;24;0
5975;32;90;30;0
5976;35;85;33;0
5977;40;79;37;0
5978;38;82;35;0
5979;45;76;42;0
5980;51;69;47;0
5981;56;64;52;0
5982;53;67;48;0
5983;58;62;53;0
5984;62;59;57;0
5985;65;53;59;0
5986;72;49;65;0
5987;78;41;71;0
5988;91;36;82;0
5989;86;40;76;0
5990;92;29;82;0
5991;102;21;90;0
5992;112;22;97;0
5993;125;3;110;0
5994;134;3;111;0
5995;143;0;116;0
5996;143;0;112;0
5997;144;0;110;0
5998;145;1;109;0
5999;153;0;116;0
6000;150;0;112;0
6001;147;0;108;0
6002;154;0;114;0
6003;149;0;108;0
6004;152;0;110;0
6005;148;0;106;0
6006;153;0;110;0
6007;155;0;112;0
6008;143;0;100;0
6009;150;0;106;0
6010;161;0;117;0
6011;161;0;117;0
6012;156;0;112;0
6013;161;0;116;0
6014;156;0;111;0
6015;158;0;113;0
6016;157;0;112;0
6017;154;0;109;0
6018;148;1;103;0
6019;153;0;108;0
6020;153;0;108;0
6021;154;1;109;0
6022;160;0;116;0
6023;159;0;115;0
6024;158;0;113;0
6025;156;0;111;0
6026;159;0;114;0
6027;158;0;113;0
6028;154;0;109;0
6029;151;0;106;0
6030;151;1;105;0
6031;154;0;109;0
6032;150;1;105;0
6033;156;0;112;1
6034;159;0;115;2
6035;157;0;115;2
6036;155;0;114;2
6037;148;0;108;2
6038;150;0;111;2
6039;150;0;112;2
6040;148;0;110;2
6041;149;0;112;3
6042;146;0;110;2
6043;147;0;111;2
6044;151;0;115;1
6045;147;0;110;0
6046;149;0;111;0
6047;153;0;114;0
6048;155;0;115;0
6049;157;0;116;0
6050;153;0;111;0
6051;157;0;115;0
6052;153;1;110;0
6053;154;0;112;0
6054;155;0;112;0
6055;155;0;112;0
6056;156;0;113;0
6057;153;0;109;0
6058;150;0;106;0
6059;159;0;115;0
6060;153;1;109;0
6061;155;0;111;0
6062;157;0;113;0
6063;150;0;106;0
6064;149;0;105;0
6065;147;0;102;0
6066;160;0;115;0
6067;155;1;110;0
6068;154;0;110;0
6069;160;0;116;0
6070;150;0;105;0
6071;147;1;102;0
6072;157;0;113;0
6073;157;0;113;0
6074;155;0;110;0
6075;155;0;110;0
6076;156;0;111;0
6077;150;0;105;0
6078;148;0;103;0
6079;163;0;118;0
6080;151;0;105;0
6081;152;0;106;0
6082;149;0;103;0
6083;161;1;115;0
6084;164;0;119;0
6085;159;1;114;0
6086;155;0;111;0
6087;155;0;110;0
6088;153;2;108;0
6089;153;0;110;0
6090;160;0;117;0
6091;156;0;112;0
6092;156;0;112;0
6093;152;0;108;1
6094;148;0;104;1
6095;158;1;115;1
6096;145;0;103;0
6097;155;0;113;1
6098;153;0;111;1
6099;148;0;107;1
6100;157;0;116;1
6101;154;1;113;2
6102;151;0;112;4
6103;145;0;108;5
6104;141;0;107;4
6105;141;0;107;4
6106;138;0;105;4
6107;142;0;110;4
6108;137;1;105;3
6109;145;0;113;3
6110;145;0;112;2
6111;146;0;112;2
6112;143;0;109;1
6113;150;0;114;0
6114;148;0;111;0
6115;153;0;114;0
6116;150;0;110;0
6117;158;0;118;0
6118;151;0;110;0
6119;157;0;115;0
6120;160;0;118;0
6121;157;0;114;0
6122;158;0;115;0
6123;156;1;113;0
6124;154;0;111;0
6125;150;0;107;0
6126;149;1;105;0
6127;152;0;109;0
6128;151;0;108;0
6129;145;0;101;0
6130;163;0;119;0
6131;158;0;114;0
6132;158;0;114;0
6133;157;1;112;0
6134;150;1;106;0
6135;156;1;113;0
6136;149;2;106;0
6137;154;0;113;0
6138;157;0;115;0
6139;160;0;118;0
6140;159;0;116;0
6141;152;0;109;0
6142;152;0;108;0
6143;151;1;107;0
6144;151;0;108;0
6145;152;0;109;0
6146;148;0;104;0
6147;147;0;103;1
6148;161;0;118;1
6149;162;0;119;1
6150;154;0;112;1
6151;156;0;114;1
6152;152;0;110;1
6153;154;0;113;1
6154;152;0;111;1
6155;154;0;113;1
6156;152;0;111;1
6157;155;0;115;1
6158;151;1;111;0
6159;157;1;117;0
6160;151;0;111;0
6161;156;1;115;0
6162;150;0;109;0
6163;150;0;109;0
6164;155;0;113;0
6165;151;1;109;0
6166;152;2;110;0
6167;151;0;110;0
6168;159;0;118;0
6169;154;0;112;0
6170;151;0;109;0
6171;152;0;109;0
6172;149;0;106;0
6173;155;0;111;0
6174;156;0;112;0
6175;151;0;107;0
6176;153;0;109;0
6177;152;0;107;0
6178;157;1;112;0
6179;157;0;113;0
6180;159;0;115;0
6181;153;0;109;0
6182;152;1;107;0
6183;150;0;106;0
6184;159;0;115;0
6185;151;0;107;0
6186;155;0;110;0
6187;156;0;111;0
6188;155;1;110;0
6189;155;0;111;0
6190;158;0;114;0
6191;156;1;111;0
6192;151;0;107;0
6193;156;0;112;0
6194;157;0;113;0
6195;150;0;105;0
6196;159;0;114;0
6197;155;0;110;0
6198;154;0;109;0
6199;149;0;104;0
6200;155;0;110;0
6201;153;1;107;0
6202;147;2;102;0
6203;145;2;102;0
6204;147;1;105;0
6205;158;1;117;0
6206;155;0;114;0
6207;154;0;112;0
6208;151;0;109;0
6209;157;1;114;0
6210;155;1;113;0
6211;156;0;114;0
6212;152;1;110;0
6213;155;0;113;0
6214;153;1;111;0
6215;154;1;112;0
6216;153;0;111;0
6217;156;0;114;0
6218;156;1;113;0
6219;154;1;112;0
6220;157;0;115;0
6221;156;0;114;0
6222;158;0;115;0
6223;154;0;111;0
6224;154;0;111;0
6225;149;0;105;0
6226;153;0;109;0
6227;153;0;109;0
6228;158;0;114;0
6229;150;0;105;0
6230;151;0;106;0
6231;160;0;115;0
6232;156;1;111;0
6233;158;0;114;0
6234;151;0;106;0
6235;146;0;101;0
6236;160;0;115;0
6237;155;0;110;0
6238;154;0;109;0
6239;158;0;113;0
6240;157;0;111;0
6241;155;0;109;0
6242;154;0;108;0
6243;150;0;104;0
6244;159;0;113;0
6245;161;0;115;0
6246;159;0;113;0
6247;159;0;113;0
6248;161;0;115;0
6249;156;0;110;0
6250;157;0;111;0
6251;154;0;108;0
6252;148;1;101;0
6253;146;0;100;0
6254;155;0;109;0
6255;155;0;109;0
6256;161;0;115;0
6257;163;0;117;0
6258;161;0;115;0
6259;159;0;113;0
6260;159;0;113;0
6261;152;0;106;0
6262;157;0;111;0
6263;154;0;107;0
6264;157;1;110;0
6265;154;0;108;0
6266;164;0;118;0
6267;151;0;105;0
6268;157;0;111;0
6269;154;0;108;0
6270;159;0;113;0
6271;161;0;115;0
6272;156;0;110;0
6273;157;0;111;0
6274;150;0;104;0
6275;149;0;102;0
6276;165;0;118;0
6277;162;0;115;0
6278;158;0;111;0
6279;157;0;110;0
6280;165;0;118;0
6281;159;0;112;0
6282;150;0;103;0
6283;148;0;101;0
6284;156;0;109;0
6285;154;0;107;0
6286;156;0;109;0
6287;166;0;119;0
6288;158;0;111;0
6289;159;0;112;0
6290;161;0;114;0
6291;158;1;111;0
6292;156;1;110;0
6293;153;1;108;0
6294;158;0;113;0
6295;150;0;105;0
6296;160;0;115;0
6297;155;0;110;0
6298;161;0;116;0
6299;159;0;114;0
6300;157;0;111;0
6301;154;0;108;0
6302;151;0;105;0
6303;153;0;107;0
6304;156;0;110;0
6305;153;0;107;0
6306;163;0;117;0
6307;160;0;114;0
6308;160;0;114;0
6309;154;0;108;0
6310;157;0;111;0
6311;152;0;105;0
6312;156;0;109;0
6313;156;0;109;0
6314;155;0;108;0
6315;154;0;107;0
6316;148;0;101;0
6317;164;0;117;0
